url,priority,title,state
https://github.com/Significant-Gravitas/AutoGPT/issues/3834,7.6,Github hook for non-code PRs ?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3836,7.58,Create Debug Code Challenge A,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2892,7.58,OPENAI API key not recognized,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2458,7.58,V2 Async Modular Architecture,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4945,7.54,Workflow diagram of AutoGPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3575,7.54,http.client.RemoteDisconnected: Remote end closed connection without response,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4976,7.52,Very Cool Feature To Add !,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3912,7.52,Self improvement Challenge,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3767,7.52,ChatGPT instead OpenAI KEY,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2638,7.52,Autogpt can't change working directory even with RESTRICT_TO_WORKSPACE=False,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1248,7.52,file 'auto-gpt.json' does not exist. Failed to get response after 5 retries ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1241,7.52,Modifying files with diffs,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/863,7.52,No feedback to AI possible,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4320,7.5,Use open assistant models,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2156,7.5,Sort out team permissions,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1298,7.5,gpt-3.5 returns gibberish,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/473,7.5,"The program is frozen when executing speak.say_text(f""{title}. {content}"").",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7704,7.48,Postgres for Marketplace,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3813,7.48,Create Debug Challenge A,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3432,7.48,chromedriver wont launch,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2675,7.48,docker-compose missing a large number of requirements for expected results,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2337,7.48,This model maxium context length is 8191 tokens - trown out of the program,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1585,7.48,Improve Initial Prompts for Non-Native English Speakers with AI Assistance,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5782,7.46,Typo in RevenuRetrival2,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5181,7.46,Dynamic expert spawning,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4549,7.46,Self improvement hooks ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7140,7.4399999999999995,Remove autogpts folder,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5190,7.4399999999999995,Auto-GPT Performance 📈,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3935,7.4399999999999995,Debug Code Challenge B,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2450,7.4399999999999995,Is LocalCache working?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2455,7.42,Enforce code coverage,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1854,7.42,AI Provider Selection,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/251,7.42,Voices in speech mode,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3934,7.4,Self Feedback broken,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3097,7.4,How to input images?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2944,7.4,Train spawned agents,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7810,7.38,[Bug] Supabase is redirect oauth logins to localhost not the real url,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3587,7.38,The File_Operations command search_files should be renamed or changed,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/951,7.38,What would it need to be able to use llama Cpp API + Custom Functions,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5673,7.36,Deploy frontend instead of having users set it up locally themselves,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3741,7.36,First run (Windows)... TypeError: 'type' object is not subscriptable,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5003,7.359999999999999,Auto-GPT Packaging,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/176,7.359999999999999,Bump to Python 3.8,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4041,7.34,CI pipeline should fail if new code not typed and without docstring,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/953,7.34,Modular Abilities,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/125,7.34,long-term memory?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8329,7.32,Bind Ctrl/Command S to save agent on builder rather than save page,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/7700,7.32,Check CORS rules,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3426,7.32,Free api instead,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3086,7.32,"TypeError: expected str, bytes or os.PathLike object, not NoneType",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1162,7.32,PR Batch 5 (WIP),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/959,7.32,No Files Written,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/530,7.32,Unknown commands,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8356,7.3,Endpoint `/integrations/{provider}/webhooks/{webhook_id}/ingress`,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3517,7.3,BLOCKED CONTENT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2043,7.3,Browsing broken,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3726,7.28,Unable to automatically generate AI Config based on user desire.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3555,7.28,Eliminate prompting to enable plugins not in ALLOWLISTED_PLUGINS,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3641,7.24,Name a Price,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1531,7.24,Resume later,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2147,7.220000000000001,y -Y option,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1565,7.220000000000001,Not working,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8211,7.2,Show/Hide input pins based on the state of others in the GUI,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3941,7.2,The JSON object is invalid. and infinite loop is activating.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6253,7.18,PoC freeform output w/ XML inserts (instead of strict JSON),OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/4210,7.18,Command google returned: Command 'google' is disabled: None,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4887,7.16,Failed to update API costs: KeyError: 'gpt-3.5-turbo-0613',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3233,7.16,Handling goals and sub-goals as a decision tree in AutoGPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/577,7.16,Auto GPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4196,7.14,We shouldn't have to merge 2 PRs when a cassettes changes,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7287,7.12,Set up open-source engagement & responsiveness dashboard,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3103,7.12,[Comment] Overwhelmed by your work - underwhelmed by GPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/161,7.1,Create cache for already browse and summarized website.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1255,7.08,[Meta] Use Squash and Merge for a clean commit history,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8371,7.04,[Market] Allow use of dev marketplace in dev project,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/1203,7.04,RuntimeError: Failed to get response after 5 retries,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8354,7.02,Add DB tables for webhooks and their links to nodes,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/7289,7,Directory /Users/macmini/AutoGPT/agents/benchmark for agbenchmark does not seem to be a Python package,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7217,7,"I agree, it seems that it can understand what tasks need to be done but then goes and does another task.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7176,7,"Connexion serveur locale http://localhost:8000 erreur clée API pour le service ""docker-compose run --rm auto-gpt serve""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6435,7,poetry install  Poetry could not find a pyproject.toml file in C:\Users\Sir\AutoGPTp\Auto-GPT or its parents,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5123,7,"<div align=""center""><img src=""https://raw.githubusercontent.com/sindresorhus/refined-github/master/media/icon.svg"" width=""128""> </div>",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4854,7,I couldn't run plugins on Auto-GPT v0.4.3 i can run plugins in the older version but with the ALLOWLISTED_PLUGINS removd i couldnt make it work.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4674,7,"During the execution of the code, there are certain instances when the value of max_token becomes None.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4494,7,"""There is a bug in the system that makes me believe a pending action has been executed even if it has not""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4200,7,ImportError: cannot import name '_imaging' from 'PIL' (/usr/lib/python3/dist-packages/PIL/__init__.py),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4034,7,"This fixed it for me, as you're using docker-compose I assume, update your `docker-compose.yml` file to:",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4003,7,"chat.py line 203 should read ""agent.config.prompt_generator"" but instead has ""agent.prompt_generator"". Easy fix.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3626,7,Im using version Merge pull request #2625 from Significant-Gravitas/stable-0.2.2 but I still cannott use my pinecone in the system as i get the following warning    - WARNING:  You are running on master branch - this is not a supported branch. ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3615,7,"Is it necessary that GPT can list multi actions to user in some situation, user can pick the best aciton to implement?",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3362,7,"0.3.0 master testing no matter what length prompt, I get the following: openai.error.InvalidRequestError: This model's maximum context length is 8191 tokens, however you requested 73070 tokens (73070 in your prompt; 0 for the completion). Please reduce your prompt; or completion length.""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3215,7,openai.error.InvalidRequestError: This is not a chat model and thus not supported in the v1/chat/completions endpoint. Did you mean to use v1/completions?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3111,7,openai.error.InvalidRequestError: This is not a chat model and thus not supported in the v1/chat/completions endpoint. Did you mean to use v1/completions?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3075,7,python: can't open file 'D:\\AI\\Auto-GPT\\Auto-GPT\\scripts\\main.py': [Errno 2] No such file or directory,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2969,7,"1.how data_ingestion work? 2. read_file always throw ""This model's maximum context length is 8191 tokens, however you requested 14573 tokens""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2960,7,python: can't open file 'F:\\AI\\AutoGpt\\Auto-GPT\\scripts\\main.py': [Errno 2] No such file or directory,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2776,7,while cloning repo gpt doesnt realize that <directory> isn't literally <directory> but atleast the clone worked,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2532,7,ImportError: cannot import name '_imaging' from 'PIL' (D:\Phan mem\Python\Lib\site-packages\PIL\__init__.py),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2517,7,PS C:\Auto-GPT\Auto-GPT\Auto-GPT> & 　Users/USER/AppData/Local/Programs/Python/Python311/python.exe c:/Auto-GPT/Auto-GPT/Auto-GPT/autogpt/__main__.py,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2294,7.0,"When cloning the project, autogpt wrote to the wrong directory, not in auto_gpt_workspace, but in /.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2283,7,Updated my Auto GPT today after using for about a week and seeing a lot of changes. After input of goals receiving the following: ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2201,7," Command google returned: []，Google access didn't work, but it did when I manually accessed it through Google",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2173,7,UnicodeEncodeError: 'latin-1' codec can't encode character '\u200b' in position 7: ordinal not in range(256),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1909,7,"requests.exceptions.SSLError: HTTPSConnectionPool(host='openaipublic.blob.core.windows.net', port=443): Max retries exceeded with url: /encodings/cl100k_base.tiktoken (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1776,7,"hi ,there is no 'main.py‘ file in scripts folder, so when i run ""python scripts/main.py'. The bug ""[Errno 2] No such file or directory"" shows",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1510,7,"Do you have any experts? Instead, use Baidu to search for information and use it in Chinese, suitable for use in China",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1282,7," Warning: Failed to parse AI output, attempting to fix.  If you see this warning frequently, it's likely that your prompt is confusing the AI. Try changing it up slightly.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1109,7,"D:\Anaconda\lib\site-packages\paramiko\transport.py:219: CryptographyDeprecationWarning: Blowfish has been deprecated   ""class"": algorithms.Blowfish,",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/540,7,"A similar warning might be appropriate, but this one is extremely badly formulated. I vote against the PR.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/159,7,make docker image from the Dockerfile and then run a container，it will report this：No Module named 'requests',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6438,6.98,RuntimeError: Your system has an unsupported version of sqlite3. Chroma requires sqlite3 >= 3.35.0.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2403,6.98,Give the avibility to create images on midjourney,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/831,6.96,"More clarity on Redis storage, retention between sessions and argument for clearing for new topics",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/427,6.96,Autogpt never writes python code to python scripts despite being able to create and write to files,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7863,6.9399999999999995,Add 'server-only' package to the builder's libs,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/5838,6.9399999999999995,Installing Poetry (1.6.1): Creating environment,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4857,6.9399999999999995,Auto-GPT RCE which overrides the docker-compose file and gains root privileges in the host system,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3670,6.9399999999999995,I made a CLIP vision + GPT-* + Stable Diffusion = Auto-GPT-SD + visual web (image) search. But...,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1207,6.9399999999999995,.env variables and windows Enviroment variables,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/617,6.9399999999999995,ModuleNotFoundError: No module named 'orjson' after pulling the latest version of the main branch,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4267,6.92,Auto-GPT violates Google Custom Search API ToS,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4288,6.9,File based objectives & finding the workspace,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3881,6.9,ModuleNotFoundError: No module named 'distro',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3644,6.88,"Not aware of past command+arguments; often enters ""forever loops"" and repeats the same actions",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1887,6.88,Validate URL before executing browse_website,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/659,6.88,Proper way to close the program if it is stuck in a loop where human cannot ask it to control ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4107,6.84,Implement structured planning & evaluation,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3524,6.84,is progress really being made? (yes it is),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2796,6.84,Warning: The file 'auto-gpt.json' does not exist. Local memory would not be saved to a file.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3428,6.82,"Remove or make optional the ability of Auto-GPT to write Python ""helper"" scripts on the fly",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2692,6.82,same webpage analyzed more and more times,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3714,6.8,Prompt user when installing dependencies,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2504,6.8,Warning: The file 'AutoGpt.json' does not exist.Local memory would not be saved to a file.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1998,6.8,pymilvus not installed. Skipping import. Warning: The file 'auto-gpt.json' does not exist.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5526,6.76,Make it possible to create self-evolving containerized & decentralized agent communities,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3273,6.76,Kinna selective token length for each model e.g. GPT3.5 or 4 / ada-2 or ... is necessary,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2341,6.76,when I start autogpt，it seems stuck in while loop and nothing print out in nearly 1 hour,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1789,6.76,Powerful Command Missing [Human-Agent],CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3673,6.74,"As an AI language model, I cannot ...",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1962,6.74,data_ingestion does not work (for me),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1246,6.74,Would it be possible to choose not to clear auto-gpt.json file when running cmd window?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/701,6.74,I always get : 'Error : INVALID JSON',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/156,6.74,Create tasks for the user/ a employee,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/123,6.72,Interrupt continuous + interactivity,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6943,6.7,Failed to connect to duckduckgo.com,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4241,6.7,  Unable to automatically generate AI Config based on user desire (I searched..a lot),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3686,6.7,Add plugins/commands for common I/O operations and train GPT with n-shots to use them,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3275,6.7,Setting up Auto-GPT on Azure OpenAI,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3139,6.7,I suggest you to add Javascript files and more and PLEASE update the list of commands,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1930,6.7,"How can I make Auto-GPT access local files on my computer, such as PDF and TXT files?",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/503,6.7,Agency research instead of commands,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4861,6.68,I keep typing python3 -m autogpt but it keeps saying that it doesn't have my API key,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3679,6.68,"json.decoder.JSONDecodeError: Expecting ',' delimiter: line 12 column 48 (char 1008)",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1051,6.68,AutoGPT and Linux Tool/File Access,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/203,6.68,Sharing insights regarding prompts,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4337,6.66,autogpt.net - legit or clickbait?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1131,6.66,Why PINECONE api key is listed in requirements when it uses local cache by default?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/551,6.66,tiktoken requires python >= 3.8. Let's change the minimum version of Python to 3.8.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6391,6.640000000000001,Configurable & shared workspaces,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3221,6.640000000000001,Add email management to Auto-GPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2342,6.640000000000001,Update CI to require python 3.10,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/16,6.640000000000001,Unable to install lxml on M1 mac,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2150,6.64,RROR: Could not find a version that satisfies the requirement python-dotenv==1.0.0,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/537,6.64,"The code doesn't run, I did use many Pinecone accounts to check, but nothing works",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2866,6.62,Autogpt：generate_image_with_dalle() takes 2 positional arguments but 3 were given,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1557,6.62, Command execute_local_command returned: Unknown command 'execute_local_command'.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1077,6.62,Auto-GPT not detecting the OS. Trying to execute linux commands in Win Powershell,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8209,6.6,Shortform Video Creation Agent,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/419,6.6,"Actor-Critic Methods or ""What if Auto-GPT could evaluate and improve its plans?""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/284,6.6,Cant install packages with pip,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4165,6.58,I am just asking autogpt to create an image with huggingface... doesnt work....,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4068,6.58,"feat: speak mode without elevenlabs (text to speech, use system/os tts instead)",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3393,6.58,Expanding Auto-GPT to accept multi-modality input to reach humanoid robot level,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1176,6.58,Resuming and recording agents,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/644,6.58,Not recognizing my OpenAI API,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/341,6.58,"Non Handled Exception: api_requestor.py"", line 672, in _interpret_response_line",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/37,6.58,ModuleNotFoundError: No module named 'readability' (when run script first time),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7878,6.5600000000000005,Bug Report: Undo & Redo Bugs,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2330,6.5600000000000005,Google search fails with 400 Bad request: Request contains an invalid argument,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2581,6.54,Redis connection won't work even though it's running and configured correctly,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2377,6.54,pyo3_runtime.PanicException: assertion failed: encoder.len() == decoder.len(),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1488,6.54,"browse_website using Selenium Chromium opens the url `data:,` then gets stuck",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/711,6.54,Not creating pinecone index,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7662,6.52,Make Medium Blogging Agent,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/6750,6.52,Cannot use custom endpoint,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/722,6.52,Suggestion: Add a batch script to launch Autogpt program with a double-click,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/710,6.52,Is vision functionality already supported / integrated via its use of GPT-4?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8,6.52,Implement Custom Prompting,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2169,6.5,\ Thinking... (endlessly),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1711,6.5,DevToolsActivePort file doesn't exist when running `browse_website` in WSL2,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6271,6.48,Dynamic expert switching,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4265,6.48,No module named 'pandas',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3959,6.48,How to get Auto-GPT to work with request to Azure Open AI deployed models?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3762,6.48,how I integrate Bard with auto-gpt Or ChatGPT username and password method,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1908,6.48,apparently json is fixed,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1593,6.48,TypeError: 'type' object is not subscriptable when i run python -m autogpt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1088,6.48,can write python code and correct by it self ? like this ai: ai.zyinfo.pro,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/562,6.48,unknown command `FT.SEARCH` when using redis-stack-server docker container,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2507,6.46,generate_image_with_dalle() takes 2 positional arguments but 3 were given,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2015,6.46,'The JSON object is invalid' Every task results in a 'do_nothing' command,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1222,6.46,Consider providing API?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3172,6.4399999999999995,.env or startup parameter to exclude commands / programs from being used,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2364,6.4399999999999995,Response keeps being : NEXT ACTION:  COMMAND = do_nothing ARGUMENTS = {},CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/891,6.4399999999999995,Installed everything correctly but its doesnt show the .env file? on mac,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/200,6.4399999999999995,"Millisecond time included to the left of output, making it hard to read.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1429,6.42,NameError: name 'Config' is not defined while running python -m autogpt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/767,6.42,Update .gitignore to include more descriptive virtual environment names,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/661,6.42,In gpt3only mode pgm calling gpt4 when using command = ''evaluate_code',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3949,6.4,faulty utilities.py ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3295,6.4,Major bug with trivial codes difference on generate_image_with_dalle(),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3091,6.4,Please set your OpenAI API key in .env or as an environment variable. ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/958,6.4,OpenAI API Key not provided! just put inplace a newly minted API key. ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/820,6.4,update git clone when we start the main.py like how get pull on webui ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6432,6.38,No requirements.txt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5325,6.38,AttributeError: type object 'Schema' has no attribute 'model_rebuild',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4118,6.38,TypeError: 'type' object is not subscriptable after ./run.sh command ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3043,6.38, Line 45 configurator.py CFG.set_speak_mode(True) set True as default,CLOSED
